lib_id,bioclim_var1,bioclim_var2,bioclim_var3,bioclim_var4,bioclim_var5,bioclim_var6,bioclim_var7,bioclim_var8,bioclim_var9,bioclim_var10,bioclim_var11,bioclim_var12,bioclim_var13,bioclim_var14,bioclim_var15,bioclim_var16,bioclim_var17,bioclim_var18,bioclim_var19
20PMKW1458,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMKW1459,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMKW1460,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMKW1462,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMKW1463,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMSDH1461,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMSDH1464,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMSDH1465,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMSDH1466,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMSDH1467,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMSDH1468,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMSDH1469,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMSDH1470,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMSDH1471,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMSDH1472,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMSDH1473,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMSR1474,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMSR1475,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMSR1476,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMSR1477,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMSR1478,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMYW1453,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMYW1479,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20DHMAW1405,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMAW1406,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMAW1407,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMAW1408,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMAW1409,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMAW1410,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMAW1411,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMAW1412,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMAW1413,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMAW1414,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMAW1415,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMKW1378,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMKW1379,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMKW1380,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMKW1381,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMKW1382,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMKW1383,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMKW1384,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMKW1385,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSDH1386,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSDH1387,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSDH1388,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSDH1389,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSDH1390,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSDH1391,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSDH1392,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSDH1393,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSDH1394,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSDH1395,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSR1396,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSR1397,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSR1398,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSR1399,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSR1400,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSR1401,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSR1402,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSR1403,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMSR1404,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20PMYW1444,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMYW1445,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMYW1446,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMYW1447,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMYW1448,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMYW1449,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMYW1450,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMYW1451,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20PMYW1452,14.649999618530273,19.41666603088379,8.550000190734863,1434,249,17,69.45716094970703,714,77,714,97,10.533332824707031,46.607669830322266,451.61328125,23.5,0.8999999761581421,22.600000381469727,19.41666603088379,9.483333587646484
20RLAW1433,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLAW1434,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLAW1436,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLAW1437,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLAW1438,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLAW1439,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLAW1440,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLAW1441,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLAW1442,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLBM1443,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLKW1416,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLSDH1417,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLSDH1418,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLSDH1419,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLSDH1420,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLSDH1421,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLSDH1422,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLSDH1423,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLSDH1424,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLSDH1425,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLSDH1426,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLSR1427,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLSR1428,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLSR1429,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLSR1430,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLSR1431,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20RLSR1432,20.995832443237305,24.799999237060547,15.016666412353516,1441,313,11,91.53767395019531,839,37,839,37,11.841666221618652,48.73114013671875,415.4376525878906,30.299999237060547,6,24.299999237060547,24.799999237060547,15.016666412353516
20DHMKW1376,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20DHMKW1377,20.54166603088379,24.633333206176758,14.333333969116211,1614,389,12,99.32737731933594,1018,45,1018,45,11.966667175292969,48.64498519897461,433.7145690917969,30,5.400000095367432,24.600000381469727,24.633333206176758,14.333333969116211
20MDMAW1303,13.637499809265137,19.96666717529297,6.133333206176758,1354,263,8,88.91682434082031,756,32,756,45,12.191666603088379,44.49513244628906,570.67791748046875,26,-1.399999976158142,27.399999618530273,19.96666717529297,7.4666666984558105
20MDMAW1304,13.637499809265137,19.96666717529297,6.133333206176758,1354,263,8,88.91682434082031,756,32,756,45,12.191666603088379,44.49513244628906,570.67791748046875,26,-1.399999976158142,27.399999618530273,19.96666717529297,7.4666666984558105
20MDMAW1305,13.637499809265137,19.96666717529297,6.133333206176758,1354,263,8,88.91682434082031,756,32,756,45,12.191666603088379,44.49513244628906,570.67791748046875,26,-1.399999976158142,27.399999618530273,19.96666717529297,7.4666666984558105
20MDMAW1306,13.941666603088379,20.316667556762695,6.4166669845581055,1379,268,8,89.10858154296875,771,32,771,46,12.350000381469727,44.746376037597656,573.02960205078125,26.399999618530273,-1.2000000476837158,27.600000381469727,20.316667556762695,7.75
20MDMAW1307,13.941666603088379,20.316667556762695,6.4166669845581055,1379,268,8,89.10858154296875,771,32,771,46,12.350000381469727,44.746376037597656,573.02960205078125,26.399999618530273,-1.2000000476837158,27.600000381469727,20.316667556762695,7.75
20MDMBM1308,13.637499809265137,19.96666717529297,6.133333206176758,1354,263,8,88.91682434082031,756,32,756,45,12.191666603088379,44.49513244628906,570.67791748046875,26,-1.399999976158142,27.399999618530273,19.96666717529297,7.4666666984558105
20MDMBM1309,13.637499809265137,19.96666717529297,6.133333206176758,1354,263,8,88.91682434082031,756,32,756,45,12.191666603088379,44.49513244628906,570.67791748046875,26,-1.399999976158142,27.399999618530273,19.96666717529297,7.4666666984558105
20MDMBM1310,13.637499809265137,19.96666717529297,6.133333206176758,1354,263,8,88.91682434082031,756,32,756,45,12.191666603088379,44.49513244628906,570.67791748046875,26,-1.399999976158142,27.399999618530273,19.96666717529297,7.4666666984558105
20MDMBM1311,13.637499809265137,19.96666717529297,6.133333206176758,1354,263,8,88.91682434082031,756,32,756,45,12.191666603088379,44.49513244628906,570.67791748046875,26,-1.399999976158142,27.399999618530273,19.96666717529297,7.4666666984558105
20MDMBM1312,13.637499809265137,19.96666717529297,6.133333206176758,1354,263,8,88.91682434082031,756,32,756,45,12.191666603088379,44.49513244628906,570.67791748046875,26,-1.399999976158142,27.399999618530273,19.96666717529297,7.4666666984558105
20MGLBM1323,15.945833206176758,22.183334350585938,8.216666221618652,1625,317,10,88.26541900634766,904,40,904,60,12.225000381469727,44.133575439453125,578.29473876953125,28,0.30000001192092896,27.700000762939453,22.183334350585938,9.616666793823242
20MGLBM1324,15.945833206176758,22.183334350585938,8.216666221618652,1625,317,10,88.26541900634766,904,40,904,60,12.225000381469727,44.133575439453125,578.29473876953125,28,0.30000001192092896,27.700000762939453,22.183334350585938,9.616666793823242
20MJJBM1325,-1.8291666507720947,5.766666889190674,-9.899999618530273,657,137,5,84.9327392578125,360,22,360,22,11.008333206176758,38.76173782348633,650.1099853515625,11,-17.399999618530273,28.399999618530273,5.766666889190674,-8.550000190734863
20MJJBM1326,-1.8291666507720947,5.766666889190674,-9.899999618530273,657,137,5,84.9327392578125,360,22,360,22,11.008333206176758,38.76173782348633,650.1099853515625,11,-17.399999618530273,28.399999618530273,5.766666889190674,-8.550000190734863
20MJJBM1327,-1.8291666507720947,5.766666889190674,-9.899999618530273,657,137,5,84.9327392578125,360,22,360,22,11.008333206176758,38.76173782348633,650.1099853515625,11,-17.399999618530273,28.399999618530273,5.766666889190674,-8.550000190734863
20MJJBM1328,-1.8291666507720947,5.766666889190674,-9.899999618530273,657,137,5,84.9327392578125,360,22,360,22,11.008333206176758,38.76173782348633,650.1099853515625,11,-17.399999618530273,28.399999618530273,5.766666889190674,-8.550000190734863
20MJJBM1329,-1.8291666507720947,5.766666889190674,-9.899999618530273,657,137,5,84.9327392578125,360,22,360,22,11.008333206176758,38.76173782348633,650.1099853515625,11,-17.399999618530273,28.399999618530273,5.766666889190674,-8.550000190734863
20MLDAW1313,16.125,22.549999237060547,8.283333778381348,1651,327,10,88.9842758178711,924,40,924,62,12.383333206176758,44.06880187988281,588.76025390625,28.5,0.4000000059604645,28.100000381469727,22.549999237060547,9.649999618530273
20MLDAW1314,16.125,22.549999237060547,8.283333778381348,1651,327,10,88.9842758178711,924,40,924,62,12.383333206176758,44.06880187988281,588.76025390625,28.5,0.4000000059604645,28.100000381469727,22.549999237060547,9.649999618530273
20MLDAW1315,16.125,22.549999237060547,8.283333778381348,1651,327,10,88.9842758178711,924,40,924,62,12.383333206176758,44.06880187988281,588.76025390625,28.5,0.4000000059604645,28.100000381469727,22.549999237060547,9.649999618530273
20MLDAW1316,16.125,22.549999237060547,8.283333778381348,1651,327,10,88.9842758178711,924,40,924,62,12.383333206176758,44.06880187988281,588.76025390625,28.5,0.4000000059604645,28.100000381469727,22.549999237060547,9.649999618530273
