"lib_id","SampleDate","Latitude","Longitude","Dynamic_world_LULC","copernicus_land_cover","LST_Day_1km_mean","NDVI_mean","EVI_mean","CH4_column_volume_mixing_ratio_dry_air_mean","total_precipitation_mean","population_countKm2_2020","Elevation_m","Soil_pH","Gridded_Mammal_Richness_2015","conv_rangeland2017AD.asc","cropland2017AD.asc","grazing2017AD.asc","ir_norice2017AD.asc","ir_rice2017AD.asc","pasture2017AD.asc","rangeland2017AD.asc","rf_norice2017AD.asc","rf_rice2017AD.asc","tot_irri2017AD.asc","tot_rainfed2017AD.asc","tot_rice2017AD.asc","popc_2017AD.asc","popd_2017AD.asc","rurc_2017AD.asc","uopp_2017AD.asc","urbc_2017AD.asc"
"20YZBMKW3448",202007,29.9916667,95.3297222,"Water",NA,291.8866666666667,4131.5,1724,NA,0.020390767820288147,1.6015996932983398,2440,6.2,47,13.5199613571167,0,13.5199613571167,0,0,0,0,0,0,0,0,0,24.502199172973633,0.3293704688549042,24.502199172973633,0,0
"20YZLK2AW3327",202007,25.3844444,99.2894444,"Trees",NA,299.98,2343,1656,NA,0.009607065685202087,60.70811462402344,1368,6.5,126,0,4.218832015991211,20.859941482543945,0,0,20.859941482543945,0,4.218832015991211,0,0,4.218832015991211,0,6339.5029296875,81.71631622314453,6339.5029296875,0,0
"21BJCZJAW3559",202107,53.4827222,122.352111,"Built",NA,299.56,6507.5,4490.5,1850.0415039041532,0.004402975786035768,0.7866208553314209,299,6.4,44,0,4.181713581085205,3.9605278288945556e-4,0,0,3.9605278288945556e-4,0,4.181713581085205,0,0,4.181713581085205,0,1903.1260986328125,40.46303176879883,0,0.37481749057769775,1903.1260986328125
"21JGDQWCGAW3540",202107,50.3969444,124.328611,"Built",NA,300.0072727272727,8264,5982.5,NA,0.008327502060240022,13.648149490356444,403,6.7,51,0,11.062948226928711,20.14025115966797,0,0,20.14025115966797,0,11.062948226928711,0,0,11.062948226928711,0,744.3499755859375,13.592901229858398,744.3499755859375,0,0
"21JGDQWCGAW3543",202107,50.3969444,124.328611,"Built",NA,300.0072727272727,8264,5982.5,NA,0.008327502060240022,13.648149490356444,403,6.7,51,0,11.062948226928711,20.14025115966797,0,0,20.14025115966797,0,11.062948226928711,0,0,11.062948226928711,0,744.3499755859375,13.592901229858398,744.3499755859375,0,0
"21JGDQWCGAW3544",202107,50.3969444,124.328611,"Built",NA,300.0072727272727,8264,5982.5,NA,0.008327502060240022,13.648149490356444,403,6.7,51,0,11.062948226928711,20.14025115966797,0,0,20.14025115966797,0,11.062948226928711,0,0,11.062948226928711,0,744.3499755859375,13.592901229858398,744.3499755859375,0,0
"21JGDQWCGAW3545",202107,50.3969444,124.328611,"Built",NA,300.0072727272727,8264,5982.5,NA,0.008327502060240022,13.648149490356444,403,6.7,51,0,11.062948226928711,20.14025115966797,0,0,20.14025115966797,0,11.062948226928711,0,0,11.062948226928711,0,744.3499755859375,13.592901229858398,744.3499755859375,0,0
"21JGDQWCGBMKW3552",202107,50.3969444,124.328611,"Built",NA,300.0072727272727,8264,5982.5,NA,0.008327502060240022,13.648149490356444,403,6.7,51,0,11.062948226928711,20.14025115966797,0,0,20.14025115966797,0,11.062948226928711,0,0,11.062948226928711,0,744.3499755859375,13.592901229858398,744.3499755859375,0,0
"21JGDQWCGBMKW3553",202107,50.3969444,124.328611,"Built",NA,300.0072727272727,8264,5982.5,NA,0.008327502060240022,13.648149490356444,403,6.7,51,0,11.062948226928711,20.14025115966797,0,0,20.14025115966797,0,11.062948226928711,0,0,11.062948226928711,0,744.3499755859375,13.592901229858398,744.3499755859375,0,0
"21JGDQWCGBMKW3554",202107,50.3969444,124.328611,"Built",NA,300.0072727272727,8264,5982.5,NA,0.008327502060240022,13.648149490356444,403,6.7,51,0,11.062948226928711,20.14025115966797,0,0,20.14025115966797,0,11.062948226928711,0,0,11.062948226928711,0,744.3499755859375,13.592901229858398,744.3499755859375,0,0
"21JGDQWCGBMKW3555",202107,50.3969444,124.328611,"Built",NA,300.0072727272727,8264,5982.5,NA,0.008327502060240022,13.648149490356444,403,6.7,51,0,11.062948226928711,20.14025115966797,0,0,20.14025115966797,0,11.062948226928711,0,0,11.062948226928711,0,744.3499755859375,13.592901229858398,744.3499755859375,0,0
"21JGDQWCGBMKW3556",202107,50.3969444,124.328611,"Built",NA,300.0072727272727,8264,5982.5,NA,0.008327502060240022,13.648149490356444,403,6.7,51,0,11.062948226928711,20.14025115966797,0,0,20.14025115966797,0,11.062948226928711,0,0,11.062948226928711,0,744.3499755859375,13.592901229858398,744.3499755859375,0,0
"21JGDQWCGBMKW3557",202107,50.3969444,124.328611,"Built",NA,300.0072727272727,8264,5982.5,NA,0.008327502060240022,13.648149490356444,403,6.7,51,0,11.062948226928711,20.14025115966797,0,0,20.14025115966797,0,11.062948226928711,0,0,11.062948226928711,0,744.3499755859375,13.592901229858398,744.3499755859375,0,0
"21JGDQWCGCRYW3546",202107,50.3969444,124.328611,"Built",NA,300.0072727272727,8264,5982.5,NA,0.008327502060240022,13.648149490356444,403,6.7,51,0,11.062948226928711,20.14025115966797,0,0,20.14025115966797,0,11.062948226928711,0,0,11.062948226928711,0,744.3499755859375,13.592901229858398,744.3499755859375,0,0
"21JGDQWCGCRYW3547",202107,50.3969444,124.328611,"Built",NA,300.0072727272727,8264,5982.5,NA,0.008327502060240022,13.648149490356444,403,6.7,51,0,11.062948226928711,20.14025115966797,0,0,20.14025115966797,0,11.062948226928711,0,0,11.062948226928711,0,744.3499755859375,13.592901229858398,744.3499755859375,0,0
"21JGDQWCGCRYW3548",202107,50.3969444,124.328611,"Built",NA,300.0072727272727,8264,5982.5,NA,0.008327502060240022,13.648149490356444,403,6.7,51,0,11.062948226928711,20.14025115966797,0,0,20.14025115966797,0,11.062948226928711,0,0,11.062948226928711,0,744.3499755859375,13.592901229858398,744.3499755859375,0,0
"21JGDQWCGCRYW3549",202107,50.3969444,124.328611,"Built",NA,300.0072727272727,8264,5982.5,NA,0.008327502060240022,13.648149490356444,403,6.7,51,0,11.062948226928711,20.14025115966797,0,0,20.14025115966797,0,11.062948226928711,0,0,11.062948226928711,0,744.3499755859375,13.592901229858398,744.3499755859375,0,0
"20HENAW0324",202007,35.0227778,114.116944,"Built",NA,304.772,7067.5,4767.5,NA,0.0023105183915390626,346.6126708984375,77,7.4,34,0,42.32756423950195,10.592737197875977,0,42.32756423950195,10.592737197875977,0,0,0,42.32756423950195,0,42.32756423950195,70512.28125,1003.0310668945312,0,6.378182888031006,70512.28125
"20HENAW0325",202007,35.0227778,114.116944,"Built",NA,304.772,7067.5,4767.5,NA,0.0023105183915390626,346.6126708984375,77,7.4,34,0,42.32756423950195,10.592737197875977,0,42.32756423950195,10.592737197875977,0,0,0,42.32756423950195,0,42.32756423950195,70512.28125,1003.0310668945312,0,6.378182888031006,70512.28125
"20HENAW0326",202007,35.0227778,114.116944,"Built",NA,304.772,7067.5,4767.5,NA,0.0023105183915390626,346.6126708984375,77,7.4,34,0,42.32756423950195,10.592737197875977,0,42.32756423950195,10.592737197875977,0,0,0,42.32756423950195,0,42.32756423950195,70512.28125,1003.0310668945312,0,6.378182888031006,70512.28125
"20HENAW0327",202007,35.0227778,114.116944,"Built",NA,304.772,7067.5,4767.5,NA,0.0023105183915390626,346.6126708984375,77,7.4,34,0,42.32756423950195,10.592737197875977,0,42.32756423950195,10.592737197875977,0,0,0,42.32756423950195,0,42.32756423950195,70512.28125,1003.0310668945312,0,6.378182888031006,70512.28125
"20HENAW0328",202007,35.0227778,114.116944,"Built",NA,304.772,7067.5,4767.5,NA,0.0023105183915390626,346.6126708984375,77,7.4,34,0,42.32756423950195,10.592737197875977,0,42.32756423950195,10.592737197875977,0,0,0,42.32756423950195,0,42.32756423950195,70512.28125,1003.0310668945312,0,6.378182888031006,70512.28125
"20HENAW0330",202007,35.0227778,114.116944,"Built",NA,304.772,7067.5,4767.5,NA,0.0023105183915390626,346.6126708984375,77,7.4,34,0,42.32756423950195,10.592737197875977,0,42.32756423950195,10.592737197875977,0,0,0,42.32756423950195,0,42.32756423950195,70512.28125,1003.0310668945312,0,6.378182888031006,70512.28125
"20HENAW0331",202007,35.0227778,114.116944,"Built",NA,304.772,7067.5,4767.5,NA,0.0023105183915390626,346.6126708984375,77,7.4,34,0,42.32756423950195,10.592737197875977,0,42.32756423950195,10.592737197875977,0,0,0,42.32756423950195,0,42.32756423950195,70512.28125,1003.0310668945312,0,6.378182888031006,70512.28125
"20HENSR0319",202007,35.0227778,114.116944,"Built",NA,304.772,7067.5,4767.5,NA,0.0023105183915390626,346.6126708984375,77,7.4,34,0,42.32756423950195,10.592737197875977,0,42.32756423950195,10.592737197875977,0,0,0,42.32756423950195,0,42.32756423950195,70512.28125,1003.0310668945312,0,6.378182888031006,70512.28125
"20HENSR0320",202007,35.1666667,113.745833,"Built",NA,306.704,7762,5933,NA,0.001502547629286255,858.6341552734375,82,7.4,40,0,42.33456802368164,13.55441665649414,42.33456802368164,0,13.55441665649414,0,0,0,42.33456802368164,0,0,40169.125,572.57275390625,40169.125,0,0
"20JXYW0051",202007,28.4772222,116.241111,"Trees",NA,304.4433333333333,6847,4157.5,NA,0.011369753845144714,214.66786193847656,27,6.2,63,0,31.312255859375,9.919242858886719,0,31.312255859375,9.919242858886719,0,0,0,31.312255859375,0,31.312255859375,13536.98046875,290.50933837890625,13536.98046875,0,0
"20JXYW0052",202007,28.4772222,116.241111,"Trees",NA,304.4433333333333,6847,4157.5,NA,0.011369753845144714,214.66786193847656,27,6.2,63,0,31.312255859375,9.919242858886719,0,31.312255859375,9.919242858886719,0,0,0,31.312255859375,0,31.312255859375,13536.98046875,290.50933837890625,13536.98046875,0,0
"20JXYW0053",202007,28.4772222,116.241111,"Trees",NA,304.4433333333333,6847,4157.5,NA,0.011369753845144714,214.66786193847656,27,6.2,63,0,31.312255859375,9.919242858886719,0,31.312255859375,9.919242858886719,0,0,0,31.312255859375,0,31.312255859375,13536.98046875,290.50933837890625,13536.98046875,0,0
"20JXYW0054",202007,28.4772222,116.241111,"Trees",NA,304.4433333333333,6847,4157.5,NA,0.011369753845144714,214.66786193847656,27,6.2,63,0,31.312255859375,9.919242858886719,0,31.312255859375,9.919242858886719,0,0,0,31.312255859375,0,31.312255859375,13536.98046875,290.50933837890625,13536.98046875,0,0
"20JXYW0055",202007,28.4772222,116.241111,"Trees",NA,304.4433333333333,6847,4157.5,NA,0.011369753845144714,214.66786193847656,27,6.2,63,0,31.312255859375,9.919242858886719,0,31.312255859375,9.919242858886719,0,0,0,31.312255859375,0,31.312255859375,13536.98046875,290.50933837890625,13536.98046875,0,0
"20JXYW0057",202007,28.4772222,116.241111,"Trees",NA,304.4433333333333,6847,4157.5,NA,0.011369753845144714,214.66786193847656,27,6.2,63,0,31.312255859375,9.919242858886719,0,31.312255859375,9.919242858886719,0,0,0,31.312255859375,0,31.312255859375,13536.98046875,290.50933837890625,13536.98046875,0,0
"20JXYW0058",202007,28.4772222,116.241111,"Trees",NA,304.4433333333333,6847,4157.5,NA,0.011369753845144714,214.66786193847656,27,6.2,63,0,31.312255859375,9.919242858886719,0,31.312255859375,9.919242858886719,0,0,0,31.312255859375,0,31.312255859375,13536.98046875,290.50933837890625,13536.98046875,0,0
"20CY1KW1508",202007,28.4622222,97.0444444,"Trees",NA,295.16,6387,3736,NA,0.013221491344381777,1.8502745628356931,1449,6.5,74,0,4.930385589599609,6.794280529022217,4.930385589599609,0,6.794280529022217,0,0,0,4.930385589599609,0,0,1137.08349609375,15.06312370300293,0,0.10129329562187195,1137.08349609375
"20CY1KW1509",202007,28.4622222,97.0444444,"Trees",NA,295.16,6387,3736,NA,0.013221491344381777,1.8502745628356931,1449,6.5,74,0,4.930385589599609,6.794280529022217,4.930385589599609,0,6.794280529022217,0,0,0,4.930385589599609,0,0,1137.08349609375,15.06312370300293,0,0.10129329562187195,1137.08349609375
"20CY1KW1510",202007,28.4622222,97.0444444,"Trees",NA,295.16,6387,3736,NA,0.013221491344381777,1.8502745628356931,1449,6.5,74,0,4.930385589599609,6.794280529022217,4.930385589599609,0,6.794280529022217,0,0,0,4.930385589599609,0,0,1137.08349609375,15.06312370300293,0,0.10129329562187195,1137.08349609375
"20CY1KW1511",202007,28.6019444,97.2222222,"Built",NA,286.6533333333333,6231.5,3147,NA,0.008644778497625794,1.84778904914856,1849,6,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1KW1512",202007,28.6033333,97.2172222,"Trees",NA,286.6533333333333,5408.5,3015.5,NA,0.008644778497625794,1.84778904914856,1839,6.5,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1KW1513",202007,28.6033333,97.2172222,"Trees",NA,286.6533333333333,5408.5,3015.5,NA,0.008644778497625794,1.84778904914856,1839,6.5,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1KW1514",202007,28.6013889,97.2322222,"Shrub and scrub",NA,285.7,4432,2157,NA,0.008644778497625794,1.847789168357849,1850,6.2,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1KW1515",202007,28.6013889,97.2322222,"Shrub and scrub",NA,285.7,4432,2157,NA,0.008644778497625794,1.847789168357849,1850,6.2,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1KW1516",202007,28.6013889,97.2322222,"Shrub and scrub",NA,285.7,4432,2157,NA,0.008644778497625794,1.847789168357849,1850,6.2,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1KW1517",202007,28.6013889,97.2322222,"Shrub and scrub",NA,285.7,4432,2157,NA,0.008644778497625794,1.847789168357849,1850,6.2,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1SDH1518",202007,28.6013889,97.2322222,"Shrub and scrub",NA,285.7,4432,2157,NA,0.008644778497625794,1.847789168357849,1850,6.2,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1SDH1519",202007,28.6013889,97.2322222,"Shrub and scrub",NA,285.7,4432,2157,NA,0.008644778497625794,1.847789168357849,1850,6.2,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1SDH1520",202007,28.6013889,97.2322222,"Shrub and scrub",NA,285.7,4432,2157,NA,0.008644778497625794,1.847789168357849,1850,6.2,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1SDH1521",202007,28.6013889,97.2322222,"Shrub and scrub",NA,285.7,4432,2157,NA,0.008644778497625794,1.847789168357849,1850,6.2,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1SDH1522",202007,28.6013889,97.2322222,"Shrub and scrub",NA,285.7,4432,2157,NA,0.008644778497625794,1.847789168357849,1850,6.2,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1SDH1523",202007,28.6013889,97.2322222,"Shrub and scrub",NA,285.7,4432,2157,NA,0.008644778497625794,1.847789168357849,1850,6.2,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1SDH1524",202007,28.6013889,97.2322222,"Shrub and scrub",NA,285.7,4432,2157,NA,0.008644778497625794,1.847789168357849,1850,6.2,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1SDH1525",202007,28.6013889,97.2322222,"Shrub and scrub",NA,285.7,4432,2157,NA,0.008644778497625794,1.847789168357849,1850,6.2,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1SDH1526",202007,28.6013889,97.2322222,"Shrub and scrub",NA,285.7,4432,2157,NA,0.008644778497625794,1.847789168357849,1850,6.2,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1SDH1527",202007,28.6013889,97.2322222,"Shrub and scrub",NA,285.7,4432,2157,NA,0.008644778497625794,1.847789168357849,1850,6.2,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1YW1498",202007,28.4622222,97.0444444,"Trees",NA,295.16,6387,3736,NA,0.013221491344381777,1.8502745628356931,1449,6.5,74,0,4.930385589599609,6.794280529022217,4.930385589599609,0,6.794280529022217,0,0,0,4.930385589599609,0,0,1137.08349609375,15.06312370300293,0,0.10129329562187195,1137.08349609375
"20CY1YW1499",202007,28.4622222,97.0444444,"Trees",NA,295.16,6387,3736,NA,0.013221491344381777,1.8502745628356931,1449,6.5,74,0,4.930385589599609,6.794280529022217,4.930385589599609,0,6.794280529022217,0,0,0,4.930385589599609,0,0,1137.08349609375,15.06312370300293,0,0.10129329562187195,1137.08349609375
"20CY1YW1500",202007,28.4622222,97.0444444,"Trees",NA,295.16,6387,3736,NA,0.013221491344381777,1.8502745628356931,1449,6.5,74,0,4.930385589599609,6.794280529022217,4.930385589599609,0,6.794280529022217,0,0,0,4.930385589599609,0,0,1137.08349609375,15.06312370300293,0,0.10129329562187195,1137.08349609375
"20CY1YW1501",202007,28.4622222,97.0444444,"Trees",NA,295.16,6387,3736,NA,0.013221491344381777,1.8502745628356931,1449,6.5,74,0,4.930385589599609,6.794280529022217,4.930385589599609,0,6.794280529022217,0,0,0,4.930385589599609,0,0,1137.08349609375,15.06312370300293,0,0.10129329562187195,1137.08349609375
"20CY1YW1502",202007,28.4622222,97.0444444,"Trees",NA,295.16,6387,3736,NA,0.013221491344381777,1.8502745628356931,1449,6.5,74,0,4.930385589599609,6.794280529022217,4.930385589599609,0,6.794280529022217,0,0,0,4.930385589599609,0,0,1137.08349609375,15.06312370300293,0,0.10129329562187195,1137.08349609375
"20CY1YW1503",202007,28.4622222,97.0444444,"Trees",NA,295.16,6387,3736,NA,0.013221491344381777,1.8502745628356931,1449,6.5,74,0,4.930385589599609,6.794280529022217,4.930385589599609,0,6.794280529022217,0,0,0,4.930385589599609,0,0,1137.08349609375,15.06312370300293,0,0.10129329562187195,1137.08349609375
"20CY1YW1504",202007,28.4622222,97.0444444,"Trees",NA,295.16,6387,3736,NA,0.013221491344381777,1.8502745628356931,1449,6.5,74,0,4.930385589599609,6.794280529022217,4.930385589599609,0,6.794280529022217,0,0,0,4.930385589599609,0,0,1137.08349609375,15.06312370300293,0,0.10129329562187195,1137.08349609375
"20CY1YW1505",202007,28.6019444,97.2222222,"Built",NA,286.6533333333333,6231.5,3147,NA,0.008644778497625794,1.84778904914856,1849,6,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1YW1506",202007,28.6019444,97.2222222,"Built",NA,286.6533333333333,6231.5,3147,NA,0.008644778497625794,1.84778904914856,1849,6,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20CY1YW1507",202007,28.6019444,97.2222222,"Built",NA,286.6533333333333,6231.5,3147,NA,0.008644778497625794,1.84778904914856,1849,6,76,8.221177101135254,0,8.221177101135254,0,0,0,0,0,0,0,0,0,209.6299285888672,2.7813961505889893,209.6299285888672,0,0
"20LKKW1496",202007,25.3961111,99.2886111,"Trees",NA,299.64,3338.5,2100.5,NA,0.009607065685202087,60.70391845703125,1316,6.2,126,0,4.218832015991211,20.859941482543945,0,0,20.859941482543945,0,4.218832015991211,0,0,4.218832015991211,0,6339.5029296875,81.71631622314453,6339.5029296875,0,0
"20LKYW1486",202007,25.9080556,98.8272222,"Built",NA,301.27,4394.5,3334.5,NA,0.013247106440474,112.03639221191406,915,6.7,134,0,2.3636136054992676,6.944080352783203,0,0,6.944080352783203,0,2.3636136054992676,0,0,2.3636136054992676,0,4176.96240234375,54.06699752807617,4176.96240234375,0,0
"20LKYW1487",202007,25.9080556,98.8272222,"Built",NA,301.27,4394.5,3334.5,NA,0.013247106440474,112.03639221191406,915,6.7,134,0,2.3636136054992676,6.944080352783203,0,0,6.944080352783203,0,2.3636136054992676,0,0,2.3636136054992676,0,4176.96240234375,54.06699752807617,4176.96240234375,0,0
"20LKYW1488",202007,25.9080556,98.8272222,"Built",NA,301.27,4394.5,3334.5,NA,0.013247106440474,112.03639221191406,915,6.7,134,0,2.3636136054992676,6.944080352783203,0,0,6.944080352783203,0,2.3636136054992676,0,0,2.3636136054992676,0,4176.96240234375,54.06699752807617,4176.96240234375,0,0
"20LKYW1489",202007,25.9080556,98.8272222,"Built",NA,301.27,4394.5,3334.5,NA,0.013247106440474,112.03639221191406,915,6.7,134,0,2.3636136054992676,6.944080352783203,0,0,6.944080352783203,0,2.3636136054992676,0,0,2.3636136054992676,0,4176.96240234375,54.06699752807617,4176.96240234375,0,0
"20LKYW1490",202007,25.9080556,98.8272222,"Built",NA,301.27,4394.5,3334.5,NA,0.013247106440474,112.03639221191406,915,6.7,134,0,2.3636136054992676,6.944080352783203,0,0,6.944080352783203,0,2.3636136054992676,0,0,2.3636136054992676,0,4176.96240234375,54.06699752807617,4176.96240234375,0,0
"20LKYW1491",202007,25.9080556,98.8272222,"Built",NA,301.27,4394.5,3334.5,NA,0.013247106440474,112.03639221191406,915,6.7,134,0,2.3636136054992676,6.944080352783203,0,0,6.944080352783203,0,2.3636136054992676,0,0,2.3636136054992676,0,4176.96240234375,54.06699752807617,4176.96240234375,0,0
"20LKYW1492",202007,25.9080556,98.8272222,"Built",NA,301.27,4394.5,3334.5,NA,0.013247106440474,112.03639221191406,915,6.7,134,0,2.3636136054992676,6.944080352783203,0,0,6.944080352783203,0,2.3636136054992676,0,0,2.3636136054992676,0,4176.96240234375,54.06699752807617,4176.96240234375,0,0
"20LKYW1493",202007,25.9080556,98.8272222,"Built",NA,301.27,4394.5,3334.5,NA,0.013247106440474,112.03639221191406,915,6.7,134,0,2.3636136054992676,6.944080352783203,0,0,6.944080352783203,0,2.3636136054992676,0,0,2.3636136054992676,0,4176.96240234375,54.06699752807617,4176.96240234375,0,0
"20LKYW1494",202007,27.7555556,98.6611111,"Trees",NA,298.14,7000.5,5411,NA,0.018165488012243717,19.11293601989746,1506,5.7,105,0,0.22584353387355804,8.33017635345459,0,0,8.33017635345459,0,0.22584353387355804,0,0,0.22584353387355804,0,717.66156005859375,9.448037147521973,717.66156005859375,0,0
"20LKYW1495",202007,27.7555556,98.6611111,"Trees",NA,298.14,7000.5,5411,NA,0.018165488012243717,19.11293601989746,1506,5.7,105,0,0.22584353387355804,8.33017635345459,0,0,8.33017635345459,0,0.22584353387355804,0,0,0.22584353387355804,0,717.66156005859375,9.448037147521973,717.66156005859375,0,0
"20PMAW1480",202007,26.0099,98.6266778,"Trees",NA,302.08,4000.5,3223.5,NA,0.0184070060328736,9.807660102844238,1888,6,127,0,3.264028310775757,0.3343890607357025,0,0,0.3343890607357025,0,3.264028310775757,0,0,3.264028310775757,0,2564.8515625,33.24672317504883,2564.8515625,0,0
"20PMAW1481",202007,26.0099,98.6266778,"Trees",NA,302.08,4000.5,3223.5,NA,0.0184070060328736,9.807660102844238,1888,6,127,0,3.264028310775757,0.3343890607357025,0,0,0.3343890607357025,0,3.264028310775757,0,0,3.264028310775757,0,2564.8515625,33.24672317504883,2564.8515625,0,0
"20PMAW1482",202007,26.0099,98.6266778,"Trees",NA,302.08,4000.5,3223.5,NA,0.0184070060328736,9.807660102844238,1888,6,127,0,3.264028310775757,0.3343890607357025,0,0,0.3343890607357025,0,3.264028310775757,0,0,3.264028310775757,0,2564.8515625,33.24672317504883,2564.8515625,0,0
"20PMAW1483",202007,26.0099,98.6266778,"Trees",NA,302.08,4000.5,3223.5,NA,0.0184070060328736,9.807660102844238,1888,6,127,0,3.264028310775757,0.3343890607357025,0,0,0.3343890607357025,0,3.264028310775757,0,0,3.264028310775757,0,2564.8515625,33.24672317504883,2564.8515625,0,0
"20PMAW1484",202007,26.0099,98.6266778,"Trees",NA,302.08,4000.5,3223.5,NA,0.0184070060328736,9.807660102844238,1888,6,127,0,3.264028310775757,0.3343890607357025,0,0,0.3343890607357025,0,3.264028310775757,0,0,3.264028310775757,0,2564.8515625,33.24672317504883,2564.8515625,0,0
"20PMAW1485",202007,26.0099,98.6266778,"Trees",NA,302.08,4000.5,3223.5,NA,0.0184070060328736,9.807660102844238,1888,6,127,0,3.264028310775757,0.3343890607357025,0,0,0.3343890607357025,0,3.264028310775757,0,0,3.264028310775757,0,2564.8515625,33.24672317504883,2564.8515625,0,0
"20PMKW1454",202007,26.0099,98.6266778,"Trees",NA,302.08,4000.5,3223.5,NA,0.0184070060328736,9.807660102844238,1888,6,127,0,3.264028310775757,0.3343890607357025,0,0,0.3343890607357025,0,3.264028310775757,0,0,3.264028310775757,0,2564.8515625,33.24672317504883,2564.8515625,0,0
"20PMKW1455",202007,26.0099,98.6266778,"Trees",NA,302.08,4000.5,3223.5,NA,0.0184070060328736,9.807660102844238,1888,6,127,0,3.264028310775757,0.3343890607357025,0,0,0.3343890607357025,0,3.264028310775757,0,0,3.264028310775757,0,2564.8515625,33.24672317504883,2564.8515625,0,0
"20PMKW1456",202007,26.0099,98.6266778,"Trees",NA,302.08,4000.5,3223.5,NA,0.0184070060328736,9.807660102844238,1888,6,127,0,3.264028310775757,0.3343890607357025,0,0,0.3343890607357025,0,3.264028310775757,0,0,3.264028310775757,0,2564.8515625,33.24672317504883,2564.8515625,0,0
"20PMKW1457",202007,26.0099,98.6266778,"Trees",NA,302.08,4000.5,3223.5,NA,0.0184070060328736,9.807660102844238,1888,6,127,0,3.264028310775757,0.3343890607357025,0,0,0.3343890607357025,0,3.264028310775757,0,0,3.264028310775757,0,2564.8515625,33.24672317504883,2564.8515625,0,0
"20PMKW1458",202007,26.0099,98.6266778,"Trees",NA,302.08,4000.5,3223.5,NA,0.0184070060328736,9.807660102844238,1888,6,127,0,3.264028310775757,0.3343890607357025,0,0,0.3343890607357025,0,3.264028310775757,0,0,3.264028310775757,0,2564.8515625,33.24672317504883,2564.8515625,0,0
"20PMKW1459",202007,26.0099,98.6266778,"Trees",NA,302.08,4000.5,3223.5,NA,0.0184070060328736,9.807660102844238,1888,6,127,0,3.264028310775757,0.3343890607357025,0,0,0.3343890607357025,0,3.264028310775757,0,0,3.264028310775757,0,2564.8515625,33.24672317504883,2564.8515625,0,0
"20PMKW1460",202007,26.0099,98.6266778,"Trees",NA,302.08,4000.5,3223.5,NA,0.0184070060328736,9.807660102844238,1888,6,127,0,3.264028310775757,0.3343890607357025,0,0,0.3343890607357025,0,3.264028310775757,0,0,3.264028310775757,0,2564.8515625,33.24672317504883,2564.8515625,0,0
